version,curso,id_entrada,glosa_estandar,clase_gramatical,definicion,composicion,secuencia,requiere_definicion,imagen_optima,tipo_sena,cm1,cm2,cm3,cm4,cm5,nombre_video,glosa_limpia,subnivel,red_semantica,nivel
UEB,LSC1,1581,CIVIL 2,SUSTANTIVO,Variante de seña para la condición de ciudadano o ámbito civil. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Xc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01581_civil2.mp4,CIVIL 2,test1,59,B2
FENASCOL I,LSC0,1582,CLARO,ADJETIVO,"Que tiene luz o es inteligible, transparente o poco denso. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),S,J,Sin especificar,Sin especificar,Sin especificar,01582_claro.mp4,CLARO,test4,60,A2
FENASCOL I,LSC1,1583,COCODRILO,SUSTANTIVO,Gran reptil semiacuático de mandíbulas potentes y piel escamosa. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),G,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01583_cocodrilo.mp4,COCODRILO,test1,21,B1
FENASCOL I,LSC0,1584,COLOREAR,VERBO,Dar color a una figura o dibujo. (RAE),SI,2 señas,NO,SI,Asimétrica (tipo III),J,D,Bl,Sin especificar,Sin especificar,01584_colorear.mp4,COLOREAR,test1,29,A2
FENASCOL I,LSC0,1585,COLORES,SUSTANTIVO,Diversidad de tonalidades o matices cromáticos. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01585_colores.mp4,COLORES,test1,31,A2
FENASCOL I,LSC0,1586,COMPLETO,SUSTANTIVO,Que tiene todas las partes que le corresponden; íntegro. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),B,X,Sin especificar,Sin especificar,Sin especificar,01586_completo.mp4,COMPLETO,test2,12,A2
FENASCOL I,LSC0,1587,COMUNICACIÓN,SUSTANTIVO,Acción y efecto de transmitir y recibir información o mensajes. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),C,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01587_comunicaci.mp4,COMUNICACION,test2,84,A2
FENASCOL I,LSC1,1588,CONEJO,SUSTANTIVO,Mamífero lagomorfo de orejas largas y patas traseras aptas para dar saltos. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),V,XX,Sin especificar,Sin especificar,Sin especificar,01588_conejo.mp4,CONEJO,test1,21,B1
FENASCOL I,LSC0,1589,CONFUSO,SUSTANTIVO,"Mezclado, oscuro, perplejo o difícil de distinguir. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01589_confuso.mp4,CONFUSO,test4,10,A2
FENASCOL I,LSC1,1590,CONTADO,SUSTANTIVO,Que ha sido objeto de cómputo numérico o dicho de manera restringida. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Xt,J,Sin especificar,Sin especificar,Sin especificar,01590_contado.mp4,CONTADO,test3,82,B2
FENASCOL I,LSC0,1591,CONTAR  INFORMACION,VERBO,"Acción de transmitir relatos, datos o noticias a otra persona. (Generada Gemini)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01591_contarinfo.mp4,CONTAR INFORMACION,test3,45,A2
UEB,LSC0,1592,CONTAR,VERBO,Enumerar o computar unidades o contar un relato. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),S,I,Okf,Je,Sin especificar,01592_contar.mp4,CONTAR,test2,56,A1
UEB,LSC0,1593,CONTAR 2,VERBO,Variante de seña para enumerar o relatar información. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01593_contar2.mp4,CONTAR 2,test1,69,A2
FENASCOL I,LSC0,1594,CONTENTO,ADJETIVO,"Alegre, satisfecho o complacido. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01594_contento.mp4,CONTENTO,test2,56,A1
FENASCOL I,LSC0,1595,CONTRA,FUNCION,"Que denota oposición, resistencia o contrariedad. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01595_contra.mp4,CONTRA,test1,50,A1
FENASCOL I,LSC1,1596,CORREA,SUSTANTIVO,Tira de cuero u otro material flexible para ceñir o sujetar. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Xc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01596_correa.mp4,CORREA,test1,74,B2
FENASCOL I,LSC0,1597,CORRECTO,SUSTANTIVO,"Conforme a las reglas, libre de errores o adecuado. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01597_correcto.mp4,CORRECTO,test3,83,A1
UEB,LSC0,1598,NO ES CORRECTO,SUSTANTIVO,Expresión de rechazo o disconformidad por falta de corrección o verdad. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01598_noescorrec.mp4,NO ES CORRECTO,test2,6,A2
FENASCOL I,LSC1,1599,CORRER,VERBO,Desplazarse rápidamente a pie con pasos acelerados. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01599_correr.mp4,CORRER,test3,2,B1
UEB,LSC1,1600,CORRER 2,VERBO,Variante de seña para la acción de desplazarse a veloz carrera. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01600_correr2.mp4,CORRER 2,test3,70,B2
FENASCOL I,LSC0,1601,COSTUMBRE,SUSTANTIVO,Práctica habitual de una persona o colectividad. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Be,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01601_costumbre.mp4,COSTUMBRE,test4,68,A2
UEB,LSC1,1602,MALA COSTUMBRE,SUSTANTIVO,"Hábito o práctica perjudicial, inadecuada o reprobable. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Be,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01602_malacostum.mp4,MALA COSTUMBRE,test3,41,B2
FENASCOL I,LSC0,1603,CUALQUIERA,ADVERBIO,Persona o cosa indeterminada entre varias. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01603_cualquiera.mp4,CUALQUIERA,test4,80,A1
UEB,LSC0,1604,COMO QUIERA.,FUNCION,"De cualquier modo, forma o sin exigir condiciones estrictas. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),J,G,Sin especificar,Sin especificar,Sin especificar,01604_comoquiera.mp4,COMO QUIERA.,test1,51,A1
FENASCOL I,LSC1,1605,CUCARACHA,SUSTANTIVO,Insecto ortóptero de cuerpo aplastado y color café u oscuro. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Gl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01605_cucaracha.mp4,CUCARACHA,test4,69,B1
UEB,LSC1,1606,CUCARACHA 2,SUSTANTIVO,Variante de seña para el insecto blatodeo (cucaracha). (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),B,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01606_cucaracha2.mp4,CUCARACHA 2,test4,44,B2
FENASCOL I,LSC1,1607,CULEBRA,SUSTANTIVO,Serpiente no venenosa o término genérico para reptiles ofidios. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01607_culebra.mp4,CULEBRA,test1,21,B1
FENASCOL I,LSC0,1608,DARSE CUENTA  PILLAR,VERBO,"Advertir, percatarse o comprender de repente algo que sucedía. (Generada Gemini)",SI,2 señas,NO,SI,Compuestas (tipo C),P,G,S,Sin especificar,Sin especificar,01608_darsecuent.mp4,DARSE CUENTA PILLAR,test3,45,A2
FENASCOL I,LSC0,1609,DE ACUERDO,SUSTANTIVO,"Expresión de conformidad, asentimiento o concordancia. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),Jc,Q,Sin especificar,Sin especificar,Sin especificar,01609_deacuerdo.mp4,DE ACUERDO,test3,83,A1
FENASCOL I,LSC0,1610,DEBER,VERBO,"Estar obligado a algo por ley, moral o compromiso. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),X,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01610_deber.mp4,DEBER,test2,39,A2
UEB,LSC0,1611,DEBER PLATA,VERBO,Tener una obligación financiera de pago o saldo pendiente con alguien. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),N,Bl,Sin especificar,Sin especificar,Sin especificar,01611_deberplata.mp4,DEBER PLATA,test1,22,A2
FENASCOL I,LSC0,1612,DECENTE,ADJETIVO,"Honesto, justo, de buena conducta y acorde con las normas morales. (RAE)",NO,1 seña,NO,SI,Compuestas (tipo C),Ok,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01612_decente.mp4,DECENTE,test3,74,A1
FENASCOL I,LSC0,1613,DEJAR,VERBO,"Permitir, abandonar o depositar algo en un lugar. (RAE)",NO,1 seña,NO,SI,Asimétrica (tipo III),S,No,J,Sin especificar,Sin especificar,01613_dejar.mp4,DEJAR,test1,18,A2
FENASCOL I,LSC1,1614,DELGADO,ADJETIVO,"De pocas carnes, esbelto o de escaso grosor. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),I,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01614_delgado.mp4,DELGADO,test1,95,B2
FENASCOL I,LSC0,1615,DESACUERDO,SUSTANTIVO,"Falta de acuerdo, discordancia o discrepancia entre dos o más partes. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),Jc,Q,Sin especificar,Sin especificar,Sin especificar,01615_desacuerdo.mp4,DESACUERDO,test1,50,A1
FENASCOL I,LSC1,1616,DESAYUNO,SUSTANTIVO,Primera comida del día que se toma por la mañana. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Okf,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01616_desayuno.mp4,DESAYUNO,test2,18,B1
UEB,LSC1,1617,DESAYUNO 2,SUSTANTIVO,Variante de seña para la primera comida de la mañana. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),D,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01617_desayuno2.mp4,DESAYUNO 2,test3,30,B2
FENASCOL I,LSC0,1618,DESPUES,FUNCION,En un tiempo o lugar posterior respecto de otro. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),B,Bl,Sin especificar,Sin especificar,Sin especificar,01618_despues1.mp4,DESPUES,test3,1,A2
UEB,LSC0,1619,DESPUES 2,FUNCION,Variante de seña para indicar secuencia posterior en el tiempo. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01619_despues2.mp4,DESPUES 2,test3,13,A2
FENASCOL I,LSC0,1620,DIALOGAR,VERBO,"Platicar, conversar o discutir alternativamente ideas entre dos o más personas. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01620_dialogar.mp4,DIALOGAR,test2,84,A2
FENASCOL I,LSC0,1621,DIFERENTE,ADJETIVO,"Que no es igual, que se distingue o diversifica de otra cosa. (RAE)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01621_diferente.mp4,DIFERENTE,test1,50,A1
FENASCOL I,LSC0,1622,DIFÍCIL,ADJETIVO,"Que requiere gran esfuerzo, habilidad o trabajo para realizarse. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),P,Xe,Sin especificar,Sin especificar,Sin especificar,01622_dificil1.mp4,DIFICIL,test4,30,A2
UEB,LSC0,1623,DIFICIL 2,ADJETIVO,Variante de seña para indicar complejidad o dificultad. (Generada Gemini),NO,1 seña,NO,SI,Compuestas (tipo C),XX,XX,Sin especificar,Sin especificar,Sin especificar,01623_dificil2.mp4,DIFICIL 2,test2,85,A2
UEB,LSC0,1624,DIFICIL 3,ADJETIVO,Variante morfológica para señalar un grado elevado de dificultad. (Generada Gemini),NO,1 seña,NO,SI,Compuestas (tipo C),P,P,Xe,Xe,Sin especificar,01624_dificil3.mp4,DIFICIL 3,test1,15,A1
FENASCOL I,LSC0,1625,DOLOR,SUSTANTIVO,Sensación molesta y aflictiva de una parte del cuerpo por causa interior o exterior. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),No,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01625_dolor1.mp4,DOLOR,test1,0,A1
UEB,LSC0,1626,DOLOR 2,SUSTANTIVO,Variante de seña para la percepción o manifestación de dolor físico. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),P,P,Sin especificar,Sin especificar,Sin especificar,01626_dolor2.mp4,DOLOR 2,test4,10,A2
FENASCOL I,LSC0,1627,DORMIR,VERBO,Estar en el reposo que implica la suspensión de la conciencia y del movimiento voluntario. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Lc,Lc,Pc,Pc,Sin especificar,01627_dormir1.mp4,DORMIR,test2,84,A2
UEB,LSC1,1628,DORMIR 2,VERBO,Variante de seña para el estado o acto de reposo nocturno. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,Bl,Sin especificar,Sin especificar,Sin especificar,01628_dormir2.mp4,DORMIR 2,test3,30,B2
FENASCOL I,LSC1,1629,DULCES,SUSTANTIVO,Alimentos elaborados con azúcar o golosinas de sabor dulce. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),H,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01629_dulces.mp4,DULCES,test2,18,B1
FENASCOL I,LSC0,1630,ÉL ES MUY INTELIGENTE,FUNCION,Oración declarativa que pondera la alta capacidad cognitiva de la tercera persona. (Generada Gemini),SI,3 señas,NO,SI,Compuestas (tipo C),P,X,J,J,Sin especificar,01630_elesmuyint.mp4,EL ES MUY INTELIGENTE,test3,45,A2
FENASCOL I,LSC1,1631,ELEFANTE,SUSTANTIVO,Mamífero paquidermo de gran tamaño con trompa prensil y grandes colmillos de marfil. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),C,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01631_elefante.mp4,ELEFANTE,test1,21,B1
FENASCOL I,LSC0,1632,ELLA ES MUCHO MÁS BONITA QUE YO,FUNCION,Enunciado comparativo de belleza atribuido a la tercera persona femenina respecto a la primera. (Generada Gemini),SI,3 señas,NO,SI,Unimanual (tipo 0),P,J,No,Sin especificar,Sin especificar,01632_ellaesmuch.mp4,ELLA ES MUCHO MAS BONITA QUE YO,test2,41,A2
FENASCOL I,LSC0,1633,ELLOS,SUSTANTIVO,Pronombre personal de tercera persona del plural masculino. (RAE),SI,2 señas,NO,SI,Unimanual (tipo 0),P,O,Sin especificar,Sin especificar,Sin especificar,01633_ellos.mp4,ELLOS,test1,77,A1
UEB,LSC0,1634,ELLAS,SUSTANTIVO,Pronombre personal de tercera persona del plural femenino. (RAE),SI,2 señas,NO,SI,Unimanual (tipo 0),P,A,Sin especificar,Sin especificar,Sin especificar,01634_ellas.mp4,ELLAS,test1,77,A1
FENASCOL I,LSC1,1635,EMPAREDADO,SUSTANTIVO,Sándwich; bocadillo hecho con dos rebanadas de pan de molde. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Qa,Bl,Sin especificar,Sin especificar,Sin especificar,01635_emparedado.mp4,EMPAREDADO,test1,95,B2
FENASCOL I,LSC1,1636,ENAMORAR,VERBO,Inculcar o sentir amor o fuerte atracción afectiva por alguien. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),P,Bl,Sin especificar,Sin especificar,Sin especificar,01636_enamorar1.mp4,ENAMORAR,test2,64,B2
UEB,LSC1,1637,ENAMORAR 2,VERBO,Variante de seña para la acción o proceso de enamoramiento. (Generada Gemini),NO,1 seña,NO,SI,Compuestas (tipo C),X,X,Sin especificar,Sin especificar,Sin especificar,01637_enamorar2.mp4,ENAMORAR 2,test2,47,B2
FENASCOL I,LSC0,1638,ENFRENTE,FUNCION,En la parte opuesta o delante de una persona o lugar. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01638_enfrente.mp4,ENFRENTE,test2,84,A2
FENASCOL I,LSC0,1639,ENSEÑALE TÚ,SUSTANTIVO,Expresión imperativa o directiva para que el interlocutor instruya a un tercero. (Generada Gemini),SI,3 señas,NO,SI,Compuestas (tipo C),P,P,J,J,Sin especificar,01639_enseñalet.mp4,ENSENALE TU,test1,51,A1
FENASCOL I,LSC0,1640,ENSEÑAME,SUSTANTIVO,"Solicitud directa para recibir instrucción, muestra o conocimiento del interlocutor. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),Jb,Jb,Sin especificar,Sin especificar,Sin especificar,01640_enseñame.mp4,ENSENAME,test3,45,A2
UEB,LSC0,1641,FORMARME,SUSTANTIVO,"Proceso de autoformación, educación o desarrollo personal en una disciplina. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),Q,Q,Sin especificar,Sin especificar,Sin especificar,01641_formarme.mp4,FORMARME,test2,16,A1
FENASCOL I,LSC0,1642,FORMAR,VERBO,"Dar forma, adiestrar, educar o constituir un conjunto. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),Q,Q,Sin especificar,Sin especificar,Sin especificar,01642_formar.mp4,FORMAR,test3,83,A1
FENASCOL I,LSC1,1643,ESPAQUETI,SUSTANTIVO,Pasta alimenticia de harina de trigo en forma de hilos largos y delgados. (RAE),NO,1 seña,NO,SI,Compuestas (tipo C),I,I,Sin especificar,Sin especificar,Sin especificar,01643_espaqueti.mp4,ESPAQUETI,test3,86,B2
FENASCOL I,LSC0,1644,FALTA,SUSTANTIVO,"Ausencia, escasez o privación de algo. / Infracción de una regla. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),P,X,Sin especificar,Sin especificar,Sin especificar,01644_falta.mp4,FALTA,test4,3,A2
FENASCOL I,LSC0,1645,FELICITAR,VERBO,Manifestar a alguien la enhorabuena por un logro o acontecimiento dichoso. (RAE),NO,1 seña,NO,SI,Compuestas (tipo C),Bl,Bl,Sin especificar,Sin especificar,Sin especificar,01645_felicitar.mp4,FELICITAR,test3,27,A1
FENASCOL I,LSC1,1646,FESTIVO,SUSTANTIVO,Día no laborable o dedicado a una celebración festiva. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),P,J,J,Sin especificar,Sin especificar,01646_festivo.mp4,FESTIVO,test1,91,B1
FENASCOL I,LSC1,1647,FRIJOL,SUSTANTIVO,Semilla comestible de la planta leguminosa del mismo nombre. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Ob,P,Sin especificar,Sin especificar,Sin especificar,01647_frijol.mp4,FRIJOL,test3,86,B2
FENASCOL I,LSC0,1648,FRIO,SUSTANTIVO,Que tiene una temperatura significativamente baja. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),S,S,Sin especificar,Sin especificar,Sin especificar,01648_frio.mp4,FRIO,test1,20,A2
FENASCOL I,LSC1,1649,GALLINA,SUSTANTIVO,"Hembra del gallo, ave doméstica apreciada por su carne y sus huevos. (RAE)",SI,2 señas,NO,SI,Compuestas (tipo C),Pa,Pc,S,S,Sin especificar,01649_gallina.mp4,GALLINA,test4,60,B1
FENASCOL I,LSC1,1650,GALLO,SUSTANTIVO,Ave doméstica de cresta roja y plumaje vistoso que canta al amanecer. (RAE),SI,2 señas,NO,SI,Unimanual en contacto (tipo X),Pa,Pc,Je,Sin especificar,Sin especificar,01650_gallo.mp4,GALLO,test2,23,B2
FENASCOL I,LSC0,1651,GATO,SUSTANTIVO,"Mamífero felino doméstico de cuerpo flexible, garras retráctiles y agudo sentido del oído. (RAE)",NO,1 seña,NO,SI,Compuestas (tipo C),J,J,Sin especificar,Sin especificar,Sin especificar,01651_gato.mp4,GATO,test2,56,A1
FENASCOL I,LSC1,1652,GORILA,SUSTANTIVO,"Primate de gran tamaño, pelaje oscuro y sólida constitución que habita en África. (RAE)",NO,1 seña,NO,SI,Compuestas (tipo C),S,S,Sin especificar,Sin especificar,Sin especificar,01652_gorila.mp4,GORILA,test1,21,B1
FENASCOL I,LSC0,1653,GRIS,SUSTANTIVO,De color acromático intermedio entre el blanco y el negro. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),P,X,Sin especificar,Sin especificar,Sin especificar,01653_gris.mp4,GRIS,test1,29,A2
FENASCOL I,LSC1,1654,GUANTES,SUSTANTIVO,Prenda de vestir que cubre la mano y los dedos por separado. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Q,J,J,Sin especificar,Sin especificar,01654_guantes.mp4,GUANTES,test4,71,B1
FENASCOL I,LSC1,1655,GUSANO,SUSTANTIVO,Nombre genérico de animales invertebrados de cuerpo blando y alargado sin extremidades. (RAE),NO,1 seña,NO,SI,Compuestas (tipo C),S,P,X,Sin especificar,Sin especificar,01655_gusano.mp4,GUSANO,test1,21,B1
FENASCOL I,LSC0,1656,HACE POCO,SUSTANTIVO,Indica un tiempo o momento muy cercano en el pasado. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Ob,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01656_hacepoco.mp4,HACE POCO,test2,4,A1
FENASCOL I,LSC0,1657,HACE POQUITO,SUSTANTIVO,Expresión diminutiva que remarca una proximidad temporal inmediata en el pasado. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Pc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01657_hacepoquit.mp4,HACE POQUITO,test3,82,A1
FENASCOL I,LSC0,1658,HACE TIEMPO,FUNCION,Expresión que indica un período o intervalo temporal lejano en el pasado. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01658_hacetiempo.mp4,HACE TIEMPO,test3,82,A1
FENASCOL I,LSC1,1659,HIGADO,SUSTANTIVO,Órgano glandular voluminoso del aparato digestivo de los vertebrados. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Cl,B,Sin especificar,Sin especificar,Sin especificar,01659_higado.mp4,HIGADO,test2,50,B2
FENASCOL I,LSC1,1660,HIPOPÓTAMO,SUSTANTIVO,Gran mamífero paquidermo semiacuático de piel gruesa y mandíbulas potentes. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),XX,XX,Sin especificar,Sin especificar,Sin especificar,01660_hipopotamo.mp4,HIPOPOTAMO,test1,21,B1
FENASCOL I,LSC1,1661,HORMIGA,SUSTANTIVO,Insecto himenóptero social de cuerpo pequeño y divididos en tres segmentos. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),S,J,Sin especificar,Sin especificar,Sin especificar,01661_hormiga1.mp4,HORMIGA,test3,23,B1
UEB,LSC1,1662,HORMIGA 2,SUSTANTIVO,Variante de seña para el insecto hormícido. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),J,J,Sin especificar,Sin especificar,Sin especificar,01662_hormiga2.mp4,HORMIGA 2,test4,44,B2
FENASCOL I,LSC0,1663,IGUAL,SUSTANTIVO,"Que tiene la misma naturaleza, forma, valor o cantidad que otra cosa. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),Y,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01663_igual1.mp4,IGUAL,test2,56,A1
UEB,LSC0,1664,IGUAL 2,SUSTANTIVO,"Variante de seña para denotar equidad, simetría o similitud. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),Y,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01664_igual2.mp4,IGUAL 2,test2,6,A2
UEB,LSC0,1665,IGUAL 3,SUSTANTIVO,Variante de seña para indicar equivalencia estricta. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),V,H,Sin especificar,Sin especificar,Sin especificar,01665_igual3.mp4,IGUAL 3,test1,15,A1
UEB,LSC0,1666,IGUAL 4,SUSTANTIVO,Variante morfológica de seña para la noción de igualdad. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),Cf,Cf,Sin especificar,Sin especificar,Sin especificar,01666_igual4.mp4,IGUAL 4,test1,15,A1
