Version,Curso,ID_entrada,GLOSA,Clase Gramatical,DEFINICION,Composición,Secuencia,Definición especial,Imagen de la seña, Composición,Secuencia.1,Tipo de Seña,CM1,CM2,CM3,CM4,CM5,nombre_video
FENASCOL III,LSC1,2323,ASADO (CARNE),SUSTANTIVO,Carne cocinada directamente sobre las brasas o en horno. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),XX,Bl,,,,02323_asadocarne.mp4
FENASCOL III,LSC1,2324,ASADO (POLLO),SUSTANTIVO,Pollo cocinado al fuego vivo o asador giratorio. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Pc,Bl,,,,02324_asadopollo.mp4
FENASCOL III,LSC1,2325,ATRACO 1,SUSTANTIVO,Asalto o robo realizado con intimidación o violencia. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Xf,,,,,02325_atraco1.mp4
FENASCOL III,LSC1,2326,ATRACO 2,SUSTANTIVO,Variante de seña para asalto a mano armada. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),B,,,,,02326_atraco2.mp4
FENASCOL III,LSC1,2327,AULA,SUSTANTIVO,Sala en un centro educativo donde se imparten clases. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),A,,,,,02327_aula.mp4
FENASCOL III,LSC1,2328,AUTONOMÍA,SUSTANTIVO,Capacidad o facultad para gobernarse o tomar decisiones por uno mismo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),A,,,,,02328_autonomia.mp4
UEB,LSC1,2329,DAR-PELOTA,VERBO,"Prestar atención, caso o interés a una persona o asunto. (RAE / Regionalismo)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Jc,,,,,02329_darpelota.mp4
UEB,LSC0,2330,DAR-CAJA,VERBO,"Expresión para provocar risa, burlarse de alguien o resultar muy cómico. (Regionalismo)",NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),B,,,,,02330_darcaja.mp4
UEB,LSC0,2331,DAR-LIBRO,VERBO,Acción de entregar o ceder un libro a otra persona. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Qa,,,,,02331_darlibro.mp4
UEB,LSC0,2332,CL-ENTIDAD-ERGUIDeA-1,SUSTANTIVO,Clasificador morfológico de entidad erguida o vertical (variante 1). (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,02332_clentidade.mp4
UEB,LSC0,2333,CL-ENTIDAD-ERGUIDA-2,SUSTANTIVO,Clasificador morfológico de entidad erguida o vertical (variante 2). (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02333_clentidade.mp4
UEB,LSC0,2334,CL-ENTIDAD-ERGUIDA-3,SUSTANTIVO,Clasificador morfológico de entidad erguida o vertical (variante 3). (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),W,,,,,02334_clentidade.mp4
UEB,LSC0,2335,CL-ENTIDAD-ERGUIDA-4,SUSTANTIVO,Clasificador morfológico de entidad erguida o vertical (variante 4). (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Je,,,,,02335_clentidade.mp4
UEB,LSC0,2336,CL-ENTIDAD-ERGUIDA-GRUPO,SUSTANTIVO,Clasificador espacial que representa a múltiples entidades erguidas en grupo. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Gl,,,,,02336_clentidade.mp4
UEB,LSC0,2337,CL-VEHICULO-GRUESO,ADJETIVO,Clasificador gestual que representa vehículos de gran tamaño o volumen. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),B,,,,,02337_clvehiculo.mp4
UEB,LSC0,2338,CL-VEHICULO-DELGADO,ADJETIVO,Clasificador gestual que representa vehículos ligeros o de perfil delgado. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Vl,,,,,02338_vehiculode.mp4
UEB,LSC0,2339,CL-ENTIDADES-VAN,SUSTANTIVO,Clasificador direccional que denota el desplazamiento de entidades que se alejan. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Gl,,,,,02339_clentidade.mp4
UEB,LSC0,2340,CL-ENTIDADES-VIENEN,SUSTANTIVO,Clasificador direccional que denota el acercamiento de entidades hacia el emisor. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Jb,,,,,02340_clentidade.mp4
UEB,LSC0,2341,CL-OJOS-VEN-ESO,SUSTANTIVO,Clasificador visual de la dirección de la mirada hacia un objeto o suceso. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,,,,,02341_clojosvene.mp4
UEB,LSC0,2342,CL-OJOS-VEN-AMI,SUSTANTIVO,Clasificador visual que indica la mirada directa hacia la primera persona. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02342_clojosvena.mp4
UEB,LSC0,2343,CL-POSICION-ESPACIO,SUSTANTIVO,Clasificador locativo de ubicación y disposición de elementos en el espacio signado. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Gl,,,,,02343_clposicion.mp4
UEB,LSC0,2344,CL-DIRECCION,SUSTANTIVO,"Clasificador de trayectoria, orientación o rumbo en el espacio tridimensional. (Generada Gemini)",NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,02344_cldireccio.mp4
UEB,LSC0,2345,CL-AGRUPADO,ADJETIVO,Clasificador gestual que representa un conjunto de elementos compactos o agrupados. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,Q,,,,02345_clagrupado.mp4
UEB,LSC0,2346,CL-CILINDRO-VASO,ADJETIVO,"Clasificador morfológico para objetos de forma cilíndrica, vasos o recipientes. (Generada Gemini)",NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),C,,,,,02346_clcilindro.mp4
UEB,LSC0,2347,CL-MANIPULA-DELGADO,ADJETIVO,Clasificador manipulativo para asir o sostener objetos de grosor delgado. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),X,,,,,02347_clmanipula.mp4
UEB,LSC0,2348,RESPETAR-A-TRES,VERBO,Acción de guardar respeto o consideración hacia un grupo de tres personas. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),R,,,,,02348_respetarat.mp4
UEB,LSC0,2349,TE-AYUDO,VERBO,Ofrecimiento directo de cooperación o auxilio al interlocutor. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Tf,A,B,,,02349_teayudo.mp4
UEB,LSC0,2350,ME-AYUDAS,VERBO,Solicitud directa de cooperación o auxilio dirigida al interlocutor. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),A,Bl,,,,02350_meayudas.mp4
UEB,LSC0,2351,AYUDO-VARIOS,VERBO,Acción de prestar auxilio o colaboración a múltiples personas o en diversas tareas. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),A,Bl,,,,02351_ayudarvari.mp4
UEB,LSC0,2352,COMIENDO,VERBO,Acción continuada de ingerir alimentos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Qe,,,,,02352_comiendo.mp4
UEB,LSC0,2353,COMER-MUCHO,ADVERBIO,Ingerir alimentos en gran cantidad o con excesiva voracidad. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Q,,,,,02353_comermucho.mp4
UEB,LSC0,2354,VER-OTRO,VERBO,Acción de observar o mirar a un tercero o a un objeto diferente. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02354_verotro.mp4
UEB,LSC0,2355,VER-AMI,VERBO,Acción de mirar u observar directamente a la primera persona. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02355_verami.mp4
UEB,LSC0,2356,VER-CONTINUO,VERBO,Acción de observación prolongada o ininterrumpida. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),V,,,,,02356_vercontinu.mp4
UEB,LSC0,2357,VER-AMI-FJO,VERBO,Mirada fija y sostenida dirigida hacia la primera persona. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02357_veramifijo.mp4
UEB,LSC0,2358,VER-OTRO-FIJO,VERBO,Mirada fija dirigida hacia un tercero u objeto determinado. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02358_verotrofij.mp4
UEB,LSC0,2359,VER-ITERATIVO,VERBO,Acción repetitiva de mirar u observar en múltiples ocasiones. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02359_veriterati.mp4
UEB,LSC0,2360,VER-CIRCULAR,VERBO,Acción de mirar describiendo un recorrido circular o panorámico. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02360_vercircula.mp4
UEB,LSC0,2361,VER-RESULTATIVO,VERBO,Acción de mirar que concluye con la focalización en un resultado u objeto. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),V,,,,,02361_verresulta.mp4
UEB,LSC0,2362,VER-IMPERATIVO,VERBO,Mandato o instrucción imperativa de mirar u observar algo. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02362_verimperat.mp4
UEB,LSC0,2363,VER-ARRIBA-ABAJO,VERBO,Acción de examinar visualmente un objeto o persona de arriba abajo. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,,,,,02363_verarribaa.mp4
UEB,LSC0,2364,VER-DOS-PERSONAS-OTRO,VERBO,Intercambio visual de observación entre dos personas hacia un tercero. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),V,,,,,02364_verdospers.mp4
UEB,LSC0,2365,VER-DOS-PERSONAS-MISMAS,VERBO,Acción en que dos personas se miran recíprocamente entre sí. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),V,,,,,02365_verdospers.mp4
UEB,LSC0,2366,VIAJAR-AVION-MUCHO,VERBO,Realizar desplazamientos aéreos frecuentes o prolongados. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Y,,,,,02366_viajaravio.mp4
UEB,LSC0,2367,VIAJAR-PLANETA,VERBO,Desplazarse o recorrer diversos lugares a escala global o planetaria. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Gl,X,,,,02367_viajarplan.mp4
UEB,LSC0,2368,ENTREGAR-TRES,VERBO,Acción de repartir o ceder exactamente tres elementos. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Qf,,,,,02368_entregartr.mp4
UEB,LSC0,2369,ENTREGAR-MUCHO,VERBO,Acción de repartir o ceder gran cantidad de bienes o elementos. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Qf,Qe,J,,,02369_entregarmu.mp4
UEB,LSC0,2370,ESCRIBIR-CONTINUO,VERBO,Acción de redactar o trazar signos de forma ininterrumpida. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),B,X,,,,02370_escribirco.mp4
UEB,LSC0,2371,ESCRIBIR-CONTINUO-ESFUERZO,VERBO,Acción de escritura continuada que demanda alta fatiga o concentración. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,Xt,,,,02371_escribirco.mp4
UEB,LSC0,2372,ESCRIBIR-MUCHO,VERBO,Acción de redactar textos extensos o en gran volumen. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Bl,Xt,Jb,,,02372_escribirmu.mp4
UEB,LSC0,2373,CAER(REEMPLAZA 0073),VERBO,Precipitarse desde una altura o perder el equilibrio (reemplaza entrada anterior). (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),V,Bl,,,,02373_caer.mp4
UEB,LSC0,2374,CAMINAR-INCEPTIVO,VERBO,Aspecto verbal que denota el inicio o comienzo de la marcha o caminata. (Generada Gemini),NO,2 señas,NO,SI,SI,2 señas,Unimanual (tipo 0),P,,,,,02374_caminarinc.mp4
UEB,LSC0,2375,CRITICAR-INCEPTIVO,VERBO,Aspecto verbal que denota el inicio o arranque de una crítica o murmuración. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),B,Pc,,,,02375_criticarin.mp4
UEB,LSC0,2376,AYUDAR-INCEPTIVO,VERBO,Aspecto verbal que denota el comienzo repentino de una acción de ayuda. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),Bl,,,,,02376_ayudarince.mp4
UEB,LSC0,2377,CONTAR-INCEPTIVO,VERBO,Aspecto verbal que marca el inicio de la narración o conteo. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),J,,,,,02377_contarince.mp4
UEB,LSC0,2378,CAMINAR-INCEPTIVO-NO-REALIZADO,VERBO,Intento de comenzar a caminar que finalmente no se concreta. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),P,,,,,02378_caminarinc.mp4
UEB,LSC0,2379,CRITICAR-INCEPTIVO-NO-REALIZADO,VERBO,Intento de comenzar a criticar que queda suspendido o sin efecto. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),Pc,,,,,02379_criticarin.mp4
UEB,LSC0,2380,AYUDAR-INCEPTIVO-NO-REALIZADO,VERBO,Propósito de auxiliar que se inicia pero no llega a ejecutarse. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,,,,,02380_ayudarince.mp4
UEB,LSC0,2381,CONTAR-INCEPTIVO-NO-REALIZADO,VERBO,Amago o inicio de relatar algo que no llega a narrarse. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),J,,,,,02381_contarince.mp4
UEB,LSC0,2382,LANZAR-BALA-LENTO,VERBO,Propulsión de la bala con un ritmo de ejecución pausado o moderado. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Unimanual (tipo 0),C,,,,,02382_lanzarbala.mp4
UEB,LSC0,2383,POSIBLE,ADVERBIO,"Que puede ser o suceder, factible. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),S,,,,,02383_posible.mp4
FENASCOL III,LSC1,2384,AVENA,SUSTANTIVO,Planta gramínea cuyos frutos en grano se usan como alimento nutritivo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,A,,,,02384_avena.mp4
FENASCOL III,LSC0,2385,VIVO-OJO,ADJETIVO,"Expresión de perspicacia, agudeza visual o estar alerta. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),P,V,,,,02385_vivoojo.mp4
FENASCOL III,LSC0,2386,VIVO-OJO-V,ADJETIVO,Variante de seña para estado de alerta y agudeza perceptiva. (Generada Gemini),SI,2 señas,SI,SI,SI,2 señas,Unimanual en contacto (tipo X),P,V,,,,02386_vivoojov.mp4
FENASCOL III,LSC0,2387,VIVO-INTELIGENTE,ADJETIVO,"Persona astuta, despierta, avispada o de gran agudeza mental. (RAE)",SI,3 señas,NO,SI,SI,3 señas,Unimanual en contacto (tipo X),X,P,,,,02387_vivointeli.mp4
FENASCOL III,LSC0,2388,BACHILLERATO 1,SUSTANTIVO,Ciclo de estudios de enseñanza secundaria previa a la universidad. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),B,,,,,02388_bachillera.mp4
UEB,LSC0,2389,BACHILLERATO 2,SUSTANTIVO,Variante de seña para el nivel educativo de bachillerato. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Be,,,,,02389_bachillera.mp4
FENASCOL III,LSC1,2390,BALSAMO,SUSTANTIVO,Bálsamo; líquido aromático o ungüento que alivia heridas o dolores. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),C,Bl,,,,02390_balsamo.mp4
FENASCOL III,LSC1,2391,BAZUCO,SUSTANTIVO,Sustancia estupefaciente derivada de la pasta básica de cocaína. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),Pc,,,,,02391_bazuco.mp4
FENASCOL III,LSC1,2392,BECA,SUSTANTIVO,Ayuda económica monetaria para cursar estudios o investigaciones. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Af,J,,,,02392_beca.mp4
FENASCOL III,LSC1,2393,BLANDO,SUSTANTIVO,"Cedo al tacto, que no ofrece resistencia a ser deformado. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Qa,,,,,02393_blando.mp4
FENASCOL III,LSC1,2394,BLOCK,SUSTANTIVO,Bloc; libreta de hojas de papel unidas por un extremo. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Bl,Ql,Qe,,,02394_block.mp4
UEB,LSC1,2395,BLOQUEAR-REDES,VERBO,Restringir el acceso o inhabilitar cuentas en plataformas de redes sociales. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),O,Be,,,,02395_bloquearre.mp4
FENASCOL III,LSC1,2396,BLOQUEADOR SOLAR,SUSTANTIVO,Producto cosmético protector frente a la radiación ultravioleta del sol. (RAE),SI,3 señas,NO,SI,SI,3 señas,Asimétrica (tipo III),O,Bl,B,,,02396_bloqueador.mp4
FENASCOL III,LSC0,2397,BOBO 1,ADJETIVO,"Tonto, falto de entendimiento o escasa inteligencia. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Qf,,,,,02397_bobo1.mp4
FENASCOL III,LSC0,2398,BOBO 2,ADJETIVO,Variante de seña para calificar a alguien de ingenuo o necio. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Gl,,,,,02398_bobo2.mp4
UEB,LSC0,2399,BOBO-GENERAL,ADJETIVO,Condición generalizada de necedad o falta de agudeza. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Unimanual (tipo 0),No,,,,,02399_bobogenera.mp4
FENASCOL III,LSC1,2400,BOMBA DE AIRE,SUSTANTIVO,Dispositivo mecánico para comprimir e impulsar aire hacia neumáticos u objetos inflables. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),A,Xf,,,,02400_bombadeair.mp4
FENASCOL III,LSC1,2401,BRANDY,SUSTANTIVO,Bebida alcohólica destilada procedente del vino añejado. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),Be,,,,,02401_brandy.mp4
FENASCOL III,LSC1,2402,BROCHA,SUSTANTIVO,Pincel grueso empleado para aplicar pintura u otros revestimientos. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),C,Be,,,,02402_brocha.mp4
FENASCOL III,LSC0,2403,BRUTO 1,ADJETIVO,"Falto de cultura, tosco, áspero o de escaso raciocinio. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),A,B,,,,02403_bruto1.mp4
UEB,LSC0,2404,BRUTO 2,ADJETIVO,Variante de seña para tosquedad o falta de refinamiento. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),L,A,,,,02404_bruto2.mp4
UEB,LSC0,2405,BRUTO 3,ADJETIVO,Variante morfológica para indicar carencia de luces o tosquedad. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),L,A,,,,02405_bruto3.mp4
FENASCOL III,LSC0,2406,BRUTO 4,ADJETIVO,Variante léxica complementaria para el concepto de rudeza. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),Xc,Pc,,,,02406_bruto4.mp4
FENASCOL III,LSC1,2407,BUHO,SUSTANTIVO,Búho; ave rapaz nocturna de cabeza grande y ojos frontales. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),I,,,,,02407_buho.mp4
FENASCOL III,LSC1,2408,CAFETERIA,SUSTANTIVO,Cafetería; establecimiento donde se sirven cafés y bebidas ligeras. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Ok,Bl,,,,02408_cafeteria.mp4
FENASCOL III,LSC1,2409,CALENDARIO 1,SUSTANTIVO,"Sistema de distribución del tiempo en días, semanas y meses. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),J,Je,,,,02409_calendario.mp4
FENASCOL III,LSC1,2410,CALENDARIO 2,SUSTANTIVO,Variante de seña para el almanaque o calendario impreso/digital. (Generada Gemini),SI,3 señas,NO,SI,SI,3 señas,Asimétrica (tipo III),J,Je,No,,,02410_calendario.mp4
UEB,LSC1,2411,CALENDARIO 3,SUSTANTIVO,Variante morfológica o espacial para la representación del calendario. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Asimétrica (tipo III),Bl,No,,,,02411_calendario.mp4
FENASCOL III,LSC0,2412,CAMBIO-REPENTINO,ADJETIVO,Modificación o viraje drástico e imprevisto en una situación o estado. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),B,,,,,02412_cambiorepe.mp4
FENASCOL III,LSC1,2413,CAMINO,SUSTANTIVO,Franja de terreno utilizada para transitar o viajar de un lugar a otro. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,,,,,02413_camino.mp4
FENASCOL III,LSC1,2414,CAMPAMENTO,SUSTANTIVO,Lugar al aire libre donde se acampa temporalmente con tiendas o refugios. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),U,,,,,02414_campamento.mp4
FENASCOL III,LSC1,2415,CANSOSO,ADJETIVO,"Que causa cansancio, fatiga o fastidio excesivo. (RAE)",NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),F,,,,,02415_cansoso.mp4
FENASCOL III,LSC1,2416,CARNET 1,SUSTANTIVO,Documento de identidad o credencial que acredita a una persona. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Xc,,,,,02416_carnet1.mp4
UEB,LSC1,2417,CARNET 2,SUSTANTIVO,"Variante de seña para credencial, carné o tarjeta de identificación. (Generada Gemini)",SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),P,Xc,,,,02417_carnet2.mp4
FENASCOL III,LSC1,2418,CASCADA,SUSTANTIVO,Caída caudalosa de agua desde cierta altura por un desnivel en el terreno. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,J,,,,02418_cascada.mp4
FENASCOL III,LSC0,2419,CASTIGO 1,VERBO,Pena o sanción impuesta a alguien por una falta o delito cometido. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),S,P,,,,02419_castigo1.mp4
UEB,LSC0,2420,CASTIGO 2,VERBO,Variante de seña para sanción o medida punitiva. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),S,Bl,,,,02420_castigo2.mp4
FENASCOL III,LSC1,2421,CATARATA,SUSTANTIVO,Caída grande de agua o alteración visual en la opacidad del cristalino del ojo. (RAE),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Qe,J,,,,02421_catarata.mp4
FENASCOL III,LSC1,2422,CATEDRAL 1,SUSTANTIVO,Iglesia principal que es sede de un obispado o diócesis. (RAE),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),J,F,,,,02422_catedral1.mp4
FENASCOL III,LSC1,2423,CATEDRAL 2,SUSTANTIVO,Variante de seña para templo catedralicio. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),A,I,,,,02423_catedral2.mp4
UEB,LSC1,2424,PRINCIPAL,SUSTANTIVO,"Que tiene mayor importancia, valor o jerarquía entre varios. (RAE)",NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),A,,,,,02424_principal.mp4
UEB,LSC1,2425,PRINCIPIO,SUSTANTIVO,"Primer instante del ser de algo, origen o regla fundamental. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),P,S,,,,02425_principio.mp4
FENASCOL III,LSC1,2426,CEBRA,SUSTANTIVO,Mamífero équido africano caracterizado por su pelaje blanco con rayas negras. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),H,V,Je,,,02426_cebra.mp4
FENASCOL III,LSC1,2427,CEMENTERIO 1,SUSTANTIVO,Lugar destinado a inhumar cadáveres o restos humanos. (RAE),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Bl,B,,,,02427_cementerio.mp4
FENASCOL III,LSC1,2428,CEMENTERIO 2,SUSTANTIVO,Variante de seña para campo santo o cementerio. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Bl,B,,,,02428_cementerio.mp4
FENASCOL III,LSC1,2429,CEPILLO PARA EL PELO,SUSTANTIVO,Utensilio provisto de cerdas para peinar y desenredar el cabello. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),,,,,,02429_cepillopar.mp4
UEB,LSC1,2430,CREMA PARA DEPILAR,SUSTANTIVO,Producto cosmético formulado para facilitar la depilación del vello corporal. (Generada Gemini),SI,4 señas o más,NO,SI,SI,4 señas o más,Asimétrica (tipo III),,,,,,02430_cremaparad.mp4
UEB,LSC1,2431,CERA PARA DEPILAR,SUSTANTIVO,Sustancia resinosa o caliente usada para arrancar el vello desde la raíz. (Generada Gemini),SI,3 señas,NO,SI,SI,3 señas,Asimétrica (tipo III),,,,,,02431_ceraparade.mp4
FENASCOL III,LSC1,2432,MAQUINA PARA DEPILAR,SUSTANTIVO,Aparato eléctrico o manual para rasurar o extraer el vello corporal. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),,,,,,02432_maquinapar.mp4
FENASCOL III,LSC1,2433,CHAMPAÑA,SUSTANTIVO,Vino espumoso originario de la región francesa de Champaña (champán). (RAE),SI,2 señas,NO,SI,SI,2 señas,Semi-simétrica (tipo II),,,,,,02433_champaña.mp4
FENASCOL III,LSC1,2434,CHICHA,SUSTANTIVO,Bebida fermentada tradicional elaborada a base de maíz u otros frutos en América Latina. (RAE),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),,,,,,02434_chicha.mp4
